,0,0,,
1509,0,0.42547825,-0.42547825,1
1510,0,0.4253,-0.4253,1
1511,0,0.42261323,-0.42261323,1
1512,0,0.4142964,-0.4142964,1
1513,0,0.42534006,-0.42534006,1
1514,0,0.42363536,-0.42363536,1
1515,0,0.4225414,-0.4225414,1
1516,0,0.41993687,-0.41993687,1
1517,0,0.41906947,-0.41906947,1
1518,0,0.42008248,-0.42008248,1
1519,0,0.4240539,-0.4240539,1
1520,0,0.424283,-0.424283,1
1521,0,0.42378867,-0.42378867,1
1522,0,0.42716956,-0.42716956,1
1523,0,0.42766267,-0.42766267,1
1524,0,0.4289478,-0.4289478,1
1525,0,0.42745757,-0.42745757,1
1526,0,0.4288975,-0.4288975,1
1527,0,0.44318455,-0.44318455,1
1528,0,0.44339484,-0.44339484,1
1529,0,0.4471442,-0.4471442,1
1530,0,0.44760364,-0.44760364,1
1531,0,0.45141342,-0.45141342,1
1532,0,0.45176905,-0.45176905,1
1533,0,0.45350537,-0.45350537,1
1534,0,0.4579942,-0.4579942,1
1535,0,0.45853135,-0.45853135,1
1536,0,0.46628526,-0.46628526,1
1537,0,0.4703884,-0.4703884,1
1538,1,0.64132863,0.35867137,1
1539,1,0.6304903,0.3695097,1
1540,1,0.6238311,0.3761689,1
1541,1,0.56404847,0.43595153,1
1542,1,0.5449887,0.4550113,1
1543,1,0.53795856,0.46204144,1
1544,1,0.5330865,0.4669135,1
1545,1,0.524928,0.475072,1
1546,1,0.52728903,0.47271097,1
1547,1,0.52311075,0.47688925,1
1548,1,0.5185508,0.4814492,1
1549,1,0.5227822,0.4772178,1
1550,1,0.5222941,0.4777059,1
1551,1,0.51502246,0.48497754,1
1552,1,0.51282716,0.48717284,1
1553,1,0.5085692,0.4914308,1
1554,1,0.49178204,0.50821796,0
1555,1,0.4919101,0.5080899,0
1556,1,0.48608252,0.51391748,0
1557,1,0.4802497,0.5197503,0
1558,1,0.48751956,0.51248044,0
1559,1,0.4808125,0.5191875,0
1560,1,0.46536705,0.53463295,0
1561,1,0.47591606,0.52408394,0
1562,0,0.42440218,-0.42440218,1
1563,0,0.42672768,-0.42672768,1
1564,0,0.4266225,-0.4266225,1
1565,0,0.42203358,-0.42203358,1
1566,0,0.4234717,-0.4234717,1
1567,0,0.41964573,-0.41964573,1
1568,0,0.42310327,-0.42310327,1
1569,0,0.4271366,-0.4271366,1
1570,0,0.42838198,-0.42838198,1
1571,0,0.42662677,-0.42662677,1
1572,0,0.42801344,-0.42801344,1
1573,0,0.43129736,-0.43129736,1
1574,0,0.4335202,-0.4335202,1
1575,0,0.43472576,-0.43472576,1
1576,0,0.43841285,-0.43841285,1
1577,0,0.44047362,-0.44047362,1
1578,0,0.4452791,-0.4452791,1
1579,0,0.44816253,-0.44816253,1
1580,0,0.44994116,-0.44994116,1
1581,0,0.47106,-0.47106,1
1582,1,0.6022137,0.3977863,1
1583,1,0.59380525,0.40619475,1
1584,1,0.58758914,0.41241086,1
1585,1,0.58911616,0.41088384,1
1586,1,0.58260345,0.41739655,1
1587,1,0.5752143,0.4247857,1
1588,1,0.57720613,0.42279387,1
1589,1,0.5611351,0.4388649,1
1590,1,0.5462262,0.4537738,1
1591,1,0.53608906,0.46391094,1
1592,1,0.5340128,0.4659872,1
1593,1,0.51698226,0.48301774,1
1594,1,0.5181483,0.4818517,1
1595,1,0.51333475,0.48666525,1
1596,1,0.5030093,0.4969907,1
1597,1,0.49961504,0.50038496,0
1598,1,0.5011445,0.4988555,1
1599,1,0.5037161,0.4962839,1
1600,1,0.49602035,0.50397965,0
1601,1,0.4891992,0.5108008,0
1602,1,0.4854377,0.5145623,0
1603,1,0.48474693,0.51525307,0
1604,1,0.48391667,0.51608333,0
1605,1,0.47793967,0.52206033,0
1606,1,0.4765222,0.5234778,0
1607,0,0.41907445,-0.41907445,1
1608,0,0.4261791,-0.4261791,1
1609,0,0.42160773,-0.42160773,1
1610,0,0.4220629,-0.4220629,1
1611,0,0.4227357,-0.4227357,1
1612,0,0.42138007,-0.42138007,1
1613,0,1,-1,1
1614,0,0.41894707,-0.41894707,1
1615,0,0.41835743,-0.41835743,1
1616,0,0.4262135,-0.4262135,1
1617,0,0.42410755,-0.42410755,1
1618,0,0.4286315,-0.4286315,1
1619,0,0.4291162,-0.4291162,1
1620,0,0.42677385,-0.42677385,1
1621,0,0.42872575,-0.42872575,1
1622,0,0.42654026,-0.42654026,1
1623,0,0.43028504,-0.43028504,1
1624,0,0.44309068,-0.44309068,1
1625,0,0.449313,-0.449313,1
1626,0,0.449955,-0.449955,1
1627,0,0.46471015,-0.46471015,1
1628,0,0.47144687,-0.47144687,1
1629,1,0.8542203,0.1457797,1
1630,1,0.7367606,0.2632394,1
1631,1,0.65048146,0.34951854,1
1632,1,0.6364939,0.3635061,1
1633,1,0.60848665,0.39151335,1
1634,1,0.57752246,0.42247754,1
1635,1,0.5671563,0.4328437,1
1636,1,0.5481931,0.4518069,1
1637,1,0.5402879,0.4597121,1
1638,1,0.5210799,0.4789201,1
1639,1,0.5253381,0.4746619,1
1640,1,0.5130968,0.4869032,1
1641,1,0.51193106,0.48806894,1
1642,1,0.5034465,0.4965535,1
1643,1,0.5028643,0.4971357,1
1644,1,0.5033572,0.4966428,1
1645,1,0.49841934,0.50158066,0
1646,1,0.49360684,0.50639316,0
1647,1,0.4959385,0.5040615,0
1648,1,0.48647144,0.51352856,0
1649,1,0.48458692,0.51541308,0
1650,1,0.4822705,0.5177295,0
1651,0,0.41631413,-0.41631413,1
1652,0,0.42460558,-0.42460558,1
1653,0,0.42204574,-0.42204574,1
1654,0,0.42574307,-0.42574307,1
1655,0,0.42278868,-0.42278868,1
1656,0,0.42236075,-0.42236075,1
1657,0,0.4277917,-0.4277917,1
1658,0,0.44101653,-0.44101653,1
1659,0,0.44835567,-0.44835567,1
1660,0,1,-1,1
1661,0,0.45050168,-0.45050168,1
1662,1,0.8933338,0.1066662,1
1663,1,0.7047784,0.2952216,1
1664,1,0.6040001,0.3959999,1
1665,1,0.59299254,0.40700746,1
1666,1,0.5647558,0.4352442,1
1667,1,0.54372764,0.45627236,1
1668,1,0.52161676,0.47838324,1
1669,1,0.51760197,0.48239803,1
1670,1,0.51120126,0.48879874,1
1671,1,0.50889283,0.49110717,1
1672,1,0.49520195,0.50479805,0
1673,1,0.4916915,0.5083085,0
1674,1,0.4869868,0.5130132,0
1675,1,0.4818493,0.5181507,0
1676,1,0.4756781,0.5243219,0
1677,1,0.4778724,0.5221276,0
1678,0,0.4205743,-0.4205743,1
1679,0,0.42313766,-0.42313766,1
1680,0,0.4228707,-0.4228707,1
1681,0,0.42117575,-0.42117575,1
1682,0,0.42210507,-0.42210507,1
1683,0,0.41862497,-0.41862497,1
1684,0,0.4225009,-0.4225009,1
1685,0,0.42069298,-0.42069298,1
1686,0,0.42430225,-0.42430225,1
1687,0,1,-1,1
1688,0,0.43038365,-0.43038365,1
1689,0,0.43586993,-0.43586993,1
1690,0,0.4484172,-0.4484172,1
1691,0,0.45729634,-0.45729634,1
1692,0,0.4619123,-0.4619123,1
1693,0,0.47279418,-0.47279418,1
1694,1,0.61348474,0.38651526,1
1695,1,0.60536516,0.39463484,1
1696,1,0.5687609,0.4312391,1
1697,1,0.552244,0.447756,1
1698,1,0.53706604,0.46293396,1
1699,1,0.5418475,0.4581525,1
1700,1,0.5358848,0.4641152,1
1701,1,0.53066087,0.46933913,1
1702,1,0.5159123,0.4840877,1
1703,1,0.5109932,0.4890068,1
1704,1,0.51106524,0.48893476,1
1705,1,0.50321865,0.49678135,1
1706,1,0.49780926,0.50219074,0
1707,1,0.4984254,0.5015746,0
1708,1,0.49396598,0.50603402,0
1709,1,0.49135196,0.50864804,0
1710,1,0.48524815,0.51475185,0
1711,1,0.4773639,0.5226361,0
1712,1,0.47836393,0.52163607,0
1713,1,0.47728458,0.52271542,0
1714,1,0.47896388,0.52103612,0
1715,0,0.4284288,-0.4284288,1
1716,0,0.42623118,-0.42623118,1
1717,0,0.4274522,-0.4274522,1
1718,0,0.424006,-0.424006,1
1719,0,0.4189498,-0.4189498,1
1720,0,0.42169958,-0.42169958,1
1721,0,0.4260157,-0.4260157,1
1722,0,0.4258397,-0.4258397,1
1723,0,0.4269219,-0.4269219,1
1724,0,0.42532465,-0.42532465,1
1725,0,0.42287862,-0.42287862,1
1726,0,0.4208572,-0.4208572,1
1727,0,0.41841727,-0.41841727,1
1728,0,0.42697322,-0.42697322,1
1729,0,0.4291345,-0.4291345,1
1730,0,0.43957344,-0.43957344,1
1731,0,0.4452124,-0.4452124,1
1732,0,0.44379187,-0.44379187,1
1733,0,0.45787138,-0.45787138,1
1734,0,0.45980263,-0.45980263,1
1735,0,0.45921424,-0.45921424,1
1736,0,0.46072423,-0.46072423,1
1737,0,0.4671124,-0.4671124,1
1738,0,0.47526887,-0.47526887,1
1739,1,0.66132045,0.33867955,1
1740,1,0.6333318,0.3666682,1
1741,1,0.58455294,0.41544706,1
1742,1,0.5514684,0.4485316,1
1743,1,0.546291,0.453709,1
1744,1,0.5313794,0.4686206,1
1745,1,0.5099332,0.4900668,1
1746,1,0.50649774,0.49350226,1
1747,1,0.5090581,0.4909419,1
1748,1,0.5027552,0.4972448,1
1749,1,0.49401408,0.50598592,0
1750,1,0.4898774,0.5101226,0
1751,1,0.49007708,0.50992292,0
1752,1,0.486442,0.513558,0
1753,1,0.48484188,0.51515812,0
1754,1,0.48207298,0.51792702,0
1755,0,0.42345196,-0.42345196,1
1756,0,0.41560018,-0.41560018,1
1757,0,0.41868523,-0.41868523,1
1758,0,0.42268384,-0.42268384,1
1759,0,0.42324698,-0.42324698,1
1760,0,0.42605957,-0.42605957,1
1761,0,0.4334038,-0.4334038,1
1762,0,0.44243416,-0.44243416,1
1763,0,0.45398286,-0.45398286,1
1764,0,0.47119984,-0.47119984,1
1765,1,0.8030988,0.1969012,1
1766,1,0.75353837,0.24646163,1
1767,1,0.67475235,0.32524765,1
1768,1,0.62490016,0.37509984,1
1769,1,0.6051475,0.3948525,1
1770,1,0.5756132,0.4243868,1
1771,1,0.5604223,0.4395777,1
1772,1,0.5201956,0.4798044,1
1773,1,0.5082285,0.4917715,1
1774,1,0.51089025,0.48910975,1
1775,1,0.50526035,0.49473965,1
1776,1,0.4999903,0.5000097,0
1777,1,0.50145227,0.49854773,1
1778,1,0.48921135,0.51078865,0
1779,1,0.48682088,0.51317912,0
1780,1,0.4891936,0.5108064,0
1781,1,0.4867573,0.5132427,0
1782,1,0.4821256,0.5178744,0
1783,0,0.42835307,-0.42835307,1
1784,0,0.42135647,-0.42135647,1
1785,0,0.4159106,-0.4159106,1
1786,0,0.42308423,-0.42308423,1
1787,0,0.42807004,-0.42807004,1
1788,0,0.42224705,-0.42224705,1
1789,0,0.4265049,-0.4265049,1
1790,0,0.42310357,-0.42310357,1
1791,0,0.42226398,-0.42226398,1
1792,0,0.41949832,-0.41949832,1
1793,0,0.4305492,-0.4305492,1
1794,0,0.43579692,-0.43579692,1
1795,0,0.44087598,-0.44087598,1
1796,0,0.45133373,-0.45133373,1
1797,0,0.4549408,-0.4549408,1
1798,0,0.45660633,-0.45660633,1
1799,1,0.74245,0.25755,1
1800,1,0.7368232,0.2631768,1
1801,1,0.6136845,0.3863155,1
1802,1,0.6201369,0.3798631,1
1803,1,0.55047,0.44953,1
1804,1,0.5302825,0.4697175,1
1805,1,0.5228971,0.4771029,1
1806,1,0.52985597,0.47014403,1
1807,1,0.5191684,0.4808316,1
1808,1,0.5222128,0.4777872,1
1809,1,0.5156788,0.4843212,1
1810,1,0.5067787,0.4932213,1
1811,1,0.5113603,0.4886397,1
1812,1,0.51392305,0.48607695,1
1813,1,0.49950927,0.50049073,0
1814,1,0.5059224,0.4940776,1
1815,1,0.49953446,0.50046554,0
1816,1,0.5075115,0.4924885,1
1817,1,0.5016046,0.4983954,1
1818,1,0.49610656,0.50389344,0
1819,1,0.48552838,0.51447162,0
1820,1,0.48064536,0.51935464,0
1821,1,0.48084286,0.51915714,0
1822,1,0.48372987,0.51627013,0
1823,1,0.48451227,0.51548773,0
1824,1,0.48015743,0.51984257,0
1825,1,0.4799304,0.5200696,0
1826,1,0.47621363,0.52378637,0
1827,1,0.47466817,0.52533183,0
1828,1,0.47698006,0.52301994,0
1829,0,0.42778227,-0.42778227,1
1830,0,0.41971385,-0.41971385,1
1831,0,0.41997603,-0.41997603,1
1832,0,0.42259595,-0.42259595,1
1833,0,0.42462558,-0.42462558,1
1834,0,0.4285132,-0.4285132,1
1835,0,0.4333339,-0.4333339,1
1836,0,0.43486387,-0.43486387,1
1837,0,0.43520728,-0.43520728,1
1838,0,0.44428664,-0.44428664,1
1839,0,0.4451403,-0.4451403,1
1840,0,0.45779982,-0.45779982,1
1841,0,0.45952904,-0.45952904,1
1842,1,0.70614797,0.29385203,1
1843,1,0.70502216,0.29497784,1
1844,1,0.6182609,0.3817391,1
1845,1,0.60050577,0.39949423,1
1846,1,0.59870636,0.40129364,1
1847,1,0.57363206,0.42636794,1
1848,1,0.5547409,0.4452591,1
1849,1,0.5403319,0.4596681,1
1850,1,0.5266633,0.4733367,1
1851,1,0.520024,0.479976,1
1852,1,0.50764996,0.49235004,1
1853,1,0.5155403,0.4844597,1
1854,1,0.506556,0.493444,1
1855,1,0.5035099,0.4964901,1
1856,1,0.49361315,0.50638685,0
1857,1,0.49715486,0.50284514,0
1858,1,0.48707238,0.51292762,0
1859,1,0.4837712,0.5162288,0
1860,0,0.42834157,-0.42834157,1
1861,0,0.42837498,-0.42837498,1
1862,0,0.42397764,-0.42397764,1
1863,0,0.42378992,-0.42378992,1
1864,0,0.42242742,-0.42242742,1
1865,0,0.42226407,-0.42226407,1
1866,0,0.41630334,-0.41630334,1
1867,0,0.4275526,-0.4275526,1
1868,0,0.41755277,-0.41755277,1
1869,0,1,-1,1
1870,0,0.42582574,-0.42582574,1
1871,0,0.4265851,-0.4265851,1
1872,0,0.42537847,-0.42537847,1
1873,0,0.42933112,-0.42933112,1
1874,0,0.43200982,-0.43200982,1
1875,0,1,-1,1
1876,0,0.44092867,-0.44092867,1
1877,0,0.44217044,-0.44217044,1
1878,0,0.44399822,-0.44399822,1
1879,0,0.4464761,-0.4464761,1
1880,0,0.45221996,-0.45221996,1
1881,1,0.7353491,0.2646509,1
1882,1,0.6015836,0.3984164,1
1883,1,0.56932515,0.43067485,1
1884,1,0.5765965,0.4234035,1
1885,1,0.57259095,0.42740905,1
1886,1,0.56276244,0.43723756,1
1887,1,0.5661193,0.4338807,1
1888,1,0.5582865,0.4417135,1
1889,1,0.55363584,0.44636416,1
1890,1,0.55136454,0.44863546,1
1891,1,0.5412127,0.4587873,1
1892,1,0.5373098,0.4626902,1
1893,1,0.535629,0.464371,1
1894,1,0.52546346,0.47453654,1
1895,1,0.51597565,0.48402435,1
1896,1,0.50888157,0.49111843,1
1897,1,0.50824326,0.49175674,1
1898,1,0.50119585,0.49880415,1
1899,1,0.49628532,0.50371468,0
1900,1,0.4958987,0.5041013,0
1901,1,0.49545446,0.50454554,0
1902,1,0.4899079,0.5100921,0
1903,1,0.49131358,0.50868642,0
1904,1,0.49125794,0.50874206,0
1905,1,0.48296213,0.51703787,0
1906,1,0.4820007,0.5179993,0
1907,1,0.48119533,0.51880467,0
1908,1,0.47605473,0.52394527,0
1909,0,0.42762828,-0.42762828,1
1910,0,0.4236513,-0.4236513,1
1911,0,0.42502102,-0.42502102,1
1912,0,0.42104048,-0.42104048,1
1913,0,0.43056822,-0.43056822,1
1914,0,0.4214483,-0.4214483,1
1915,0,0.42935038,-0.42935038,1
1916,0,0.42231655,-0.42231655,1
1917,0,0.42493433,-0.42493433,1
1918,0,0.42849594,-0.42849594,1
1919,0,0.42250532,-0.42250532,1
1920,0,0.42846787,-0.42846787,1
1921,0,0.42883915,-0.42883915,1
1922,0,0.4297337,-0.4297337,1
1923,0,0.43060777,-0.43060777,1
1924,0,0.43275023,-0.43275023,1
1925,0,0.43264794,-0.43264794,1
1926,0,0.4327423,-0.4327423,1
1927,0,0.43573907,-0.43573907,1
1928,0,1,-1,1
1929,0,0.44195032,-0.44195032,1
1930,0,0.44147384,-0.44147384,1
1931,0,0.44235212,-0.44235212,1
1932,0,0.44488895,-0.44488895,1
1933,0,1,-1,1
1934,0,0.44862312,-0.44862312,1
1935,0,0.4525523,-0.4525523,1
1936,0,0.4596908,-0.4596908,1
1937,0,0.47830516,-0.47830516,1
1938,1,0.6207619,0.3792381,1
1939,1,0.61516523,0.38483477,1
1940,1,0.5755359,0.4244641,1
1941,1,0.5568208,0.4431792,1
1942,1,0.5451117,0.4548883,1
1943,1,0.51415634,0.48584366,1
1944,1,0.50930274,0.49069726,1
1945,1,0.50390816,0.49609184,1
1946,1,0.5066016,0.4933984,1
1947,1,0.5052854,0.4947146,1
1948,1,0.49495926,0.50504074,0
1949,1,0.4967325,0.5032675,0
1950,1,0.4956451,0.5043549,0
1951,1,0.492869,0.507131,0
1952,1,0.4824314,0.5175686,0
1953,1,0.4883184,0.5116816,0
1954,1,0.48385912,0.51614088,0
1955,1,0.48291385,0.51708615,0
1956,1,0.4754589,0.5245411,0
1957,1,0.47497782,0.52502218,0
1958,1,0.4746491,0.5253509,0
1959,0,0.41677526,-0.41677526,1
1960,0,0.42580017,-0.42580017,1
1961,0,0.42165518,-0.42165518,1
1962,0,0.42362997,-0.42362997,1
1963,0,0.42737585,-0.42737585,1
1964,0,0.4250094,-0.4250094,1
1965,0,0.4263506,-0.4263506,1
1966,0,0.42258948,-0.42258948,1
1967,0,0.4271947,-0.4271947,1
1968,0,0.42633063,-0.42633063,1
1969,0,0.4364325,-0.4364325,1
1970,0,0.43696955,-0.43696955,1
1971,0,0.43899775,-0.43899775,1
1972,0,0.43923324,-0.43923324,1
1973,0,0.44297346,-0.44297346,1
1974,0,0.44374254,-0.44374254,1
1975,0,0.44437945,-0.44437945,1
1976,1,0.72504073,0.27495927,1
1977,1,0.6865884,0.3134116,1
1978,1,0.66764945,0.33235055,1
1979,1,0.6634314,0.3365686,1
1980,1,0.6343915,0.3656085,1
1981,1,0.62891215,0.37108785,1
1982,1,0.5955014,0.4044986,1
1983,1,0.5751672,0.4248328,1
1984,1,0.5698171,0.4301829,1
1985,1,0.557701,0.442299,1
1986,1,0.55007476,0.44992524,1
1987,1,0.54377574,0.45622426,1
1988,1,0.5224913,0.4775087,1
1989,1,0.5270441,0.4729559,1
1990,1,0.5178046,0.4821954,1
1991,1,0.5153927,0.4846073,1
1992,1,0.51100045,0.48899955,1
1993,1,0.51474863,0.48525137,1
1994,1,0.5032788,0.4967212,1
1995,1,0.49501458,0.50498542,0
1996,1,0.49582583,0.50417417,0
1997,1,0.48578736,0.51421264,0
1998,1,0.4876387,0.5123613,0
1999,1,0.47603634,0.52396366,0
2000,1,0.4749464,0.5250536,0
2001,1,0.47728327,0.52271673,0
2002,0,0.41922474,-0.41922474,1
2003,0,0.42491373,-0.42491373,1
2004,0,1,-1,1
2005,0,0.42122018,-0.42122018,1
2006,0,0.42750075,-0.42750075,1
2007,0,0.42650765,-0.42650765,1
2008,0,0.42405814,-0.42405814,1
2009,0,0.42325962,-0.42325962,1
2010,0,0.4250754,-0.4250754,1
2011,0,0.42248777,-0.42248777,1
2012,0,0.41964138,-0.41964138,1
2013,0,1,-1,1
2014,0,0.43083873,-0.43083873,1
2015,0,0.43049192,-0.43049192,1
2016,0,0.43583417,-0.43583417,1
2017,0,0.43519574,-0.43519574,1
2018,0,0.43764445,-0.43764445,1
2019,0,0.4392901,-0.4392901,1
2020,0,0.43992525,-0.43992525,1
2021,0,0.44073465,-0.44073465,1
2022,0,0.44491875,-0.44491875,1
2023,1,0.6635316,0.3364684,1
2024,1,0.62516534,0.37483466,1
2025,1,0.6087227,0.3912773,1
2026,1,0.60210305,0.39789695,1
2027,1,0.5974678,0.4025322,1
2028,1,0.58932275,0.41067725,1
2029,1,0.5873076,0.4126924,1
2030,1,0.5863779,0.4136221,1
2031,1,0.5757987,0.4242013,1
2032,1,0.55785877,0.44214123,1
2033,1,0.5533886,0.4466114,1
2034,1,0.55608714,0.44391286,1
2035,1,0.5459718,0.4540282,1
2036,1,0.5394523,0.4605477,1
2037,1,0.5386535,0.4613465,1
2038,1,0.52163696,0.47836304,1
2039,1,0.52085364,0.47914636,1
2040,1,0.52268285,0.47731715,1
2041,1,0.519221,0.480779,1
2042,1,0.51839006,0.48160994,1
2043,1,0.5109821,0.4890179,1
2044,1,0.50577337,0.49422663,1
2045,1,0.50094944,0.49905056,1
2046,1,0.4961456,0.5038544,0
2047,1,0.49696273,0.50303727,0
2048,1,0.49931365,0.50068635,0
2049,1,0.49319214,0.50680786,0
2050,1,0.49122882,0.50877118,0
2051,1,0.4880232,0.5119768,0
2052,1,0.48177698,0.51822302,0
2053,1,0.48740295,0.51259705,0
2054,1,0.48126635,0.51873365,0
2055,1,0.48096234,0.51903766,0
2056,1,0.47192815,0.52807185,0
2057,0,0.42720145,-0.42720145,1
2058,0,0.4296975,-0.4296975,1
2059,0,0.42241824,-0.42241824,1
2060,0,0.419175,-0.419175,1
2061,0,0.43200147,-0.43200147,1
2062,0,0.42262116,-0.42262116,1
2063,0,0.42551014,-0.42551014,1
2064,0,0.42318773,-0.42318773,1
2065,0,0.42303547,-0.42303547,1
2066,0,0.42173588,-0.42173588,1
2067,0,0.4232633,-0.4232633,1
2068,0,0.42672724,-0.42672724,1
2069,0,0.43278176,-0.43278176,1
2070,0,0.4345245,-0.4345245,1
2071,0,0.43927762,-0.43927762,1
2072,0,0.4449337,-0.4449337,1
2073,0,0.44618258,-0.44618258,1
2074,0,0.45757002,-0.45757002,1
2075,1,0.76658344,0.23341656,1
2076,1,0.71189886,0.28810114,1
2077,1,0.6431744,0.3568256,1
2078,1,0.64483666,0.35516334,1
2079,1,0.6159435,0.3840565,1
2080,1,0.54072464,0.45927536,1
2081,1,0.5329114,0.4670886,1
2082,1,0.5257945,0.4742055,1
2083,1,0.527891,0.472109,1
2084,1,0.52168024,0.47831976,1
2085,1,0.52648705,0.47351295,1
2086,1,0.5138087,0.4861913,1
2087,1,0.50784105,0.49215895,1
2088,1,0.5068375,0.4931625,1
2089,1,0.50754714,0.49245286,1
2090,1,0.50391185,0.49608815,1
2091,1,0.50185394,0.49814606,1
2092,1,0.49832904,0.50167096,0
2093,1,0.4970755,0.5029245,0
2094,1,0.47944432,0.52055568,0
2095,1,0.4875753,0.5124247,0
2096,1,0.4795429,0.5204571,0
2097,1,0.4829776,0.5170224,0
2098,1,0.48472044,0.51527956,0
2099,1,0.47905466,0.52094534,0
2100,1,0.47838226,0.52161774,0
2101,0,0.41689873,-0.41689873,1
2102,0,0.42421645,-0.42421645,1
2103,0,0.41757387,-0.41757387,1
2104,0,0.42356643,-0.42356643,1
2105,0,0.42441237,-0.42441237,1
2106,0,0.42359552,-0.42359552,1
2107,0,0.4252661,-0.4252661,1
2108,0,0.4273107,-0.4273107,1
2109,0,0.42422873,-0.42422873,1
2110,0,0.4307818,-0.4307818,1
2111,0,0.42536557,-0.42536557,1
2112,0,0.42418236,-0.42418236,1
2113,0,0.4257158,-0.4257158,1
2114,0,0.42469168,-0.42469168,1
2115,0,1,-1,1
2116,0,0.42235467,-0.42235467,1
2117,0,0.42336905,-0.42336905,1
2118,0,0.426535,-0.426535,1
2119,0,0.42797142,-0.42797142,1
2120,0,0.42920047,-0.42920047,1
2121,0,0.43100294,-0.43100294,1
2122,0,0.43261394,-0.43261394,1
2123,0,0.4328405,-0.4328405,1
2124,0,0.43439987,-0.43439987,1
2125,0,0.4420682,-0.4420682,1
2126,0,0.44763532,-0.44763532,1
2127,0,0.46155286,-0.46155286,1
2128,0,0.46433315,-0.46433315,1
2129,0,0.4756516,-0.4756516,1
2130,1,0.80926985,0.19073015,1
2131,1,0.6155032,0.3844968,1
2132,1,0.5873424,0.4126576,1
2133,1,0.58406794,0.41593206,1
2134,1,0.54682964,0.45317036,1
2135,1,0.5324874,0.4675126,1
2136,1,0.5288734,0.4711266,1
2137,1,0.50243926,0.49756074,1
2138,1,0.49901503,0.50098497,0
2139,1,0.5054788,0.4945212,1
2140,1,0.50389326,0.49610674,1
2141,1,0.49646997,0.50353003,0
2142,1,0.4916481,0.5083519,0
2143,1,0.48112905,0.51887095,0
2144,1,0.484428,0.515572,0
2145,1,0.48094103,0.51905897,0
2146,1,0.48051092,0.51948908,0
2147,0,0.4306905,-0.4306905,1
2148,0,0.422428,-0.422428,1
2149,0,0.42178363,-0.42178363,1
2150,0,0.4211082,-0.4211082,1
2151,0,0.42298204,-0.42298204,1
2152,0,0.42664996,-0.42664996,1
2153,0,0.42421108,-0.42421108,1
2154,0,0.42436087,-0.42436087,1
2155,0,0.42883265,-0.42883265,1
2156,0,0.42966834,-0.42966834,1
2157,0,0.43254948,-0.43254948,1
2158,0,0.43400532,-0.43400532,1
2159,0,1,-1,1
2160,0,0.45005408,-0.45005408,1
2161,0,0.46147153,-0.46147153,1
2162,1,0.5765397,0.4234603,1
2163,1,0.564705,0.435295,1
2164,1,0.5586858,0.4413142,1
2165,1,0.5497949,0.4502051,1
2166,1,0.54863584,0.45136416,1
2167,1,0.53856146,0.46143854,1
2168,1,0.5373415,0.4626585,1
2169,1,0.5312876,0.4687124,1
2170,1,0.52609634,0.47390366,1
2171,1,0.5263597,0.4736403,1
2172,1,0.5106276,0.4893724,1
2173,1,0.51331323,0.48668677,1
2174,1,0.5044151,0.4955849,1
2175,1,0.506948,0.493052,1
2176,1,0.50598484,0.49401516,1
2177,1,0.5032452,0.4967548,1
2178,1,0.49651334,0.50348666,0
2179,1,0.4903974,0.5096026,0
2180,1,0.4898643,0.5101357,0
2181,1,0.49395785,0.50604215,0
2182,1,0.4913759,0.5086241,0
2183,1,0.4833713,0.5166287,0
2184,1,0.48644397,0.51355603,0
2185,1,0.4901896,0.5098104,0
2186,1,0.48500946,0.51499054,0
2187,1,0.48011523,0.51988477,0
2188,1,0.48142272,0.51857728,0
2189,0,0.42202246,-0.42202246,1
2190,0,0.42675078,-0.42675078,1
2191,0,0.42265362,-0.42265362,1
2192,0,0.4195344,-0.4195344,1
2193,0,0.42416376,-0.42416376,1
2194,0,0.4267211,-0.4267211,1
2195,0,0.4278981,-0.4278981,1
2196,0,0.42476517,-0.42476517,1
2197,0,0.42891353,-0.42891353,1
2198,0,0.42868724,-0.42868724,1
2199,0,0.42916572,-0.42916572,1
2200,0,0.42940778,-0.42940778,1
2201,0,0.43767843,-0.43767843,1
2202,0,0.44004473,-0.44004473,1
2203,0,0.44694626,-0.44694626,1
2204,0,0.4675921,-0.4675921,1
2205,0,0.4702183,-0.4702183,1
2206,0,0.47618172,-0.47618172,1
2207,1,0.6766906,0.3233094,1
2208,1,0.5900731,0.4099269,1
2209,1,0.5898411,0.4101589,1
2210,1,0.5861658,0.4138342,1
2211,1,0.5781274,0.4218726,1
2212,1,0.56916255,0.43083745,1
2213,1,0.5584753,0.4415247,1
2214,1,0.5525388,0.4474612,1
2215,1,0.5345349,0.4654651,1
2216,1,0.5313738,0.4686262,1
2217,1,0.5300637,0.4699363,1
2218,1,0.5195585,0.4804415,1
2219,1,0.5184959,0.4815041,1
2220,1,0.5169281,0.4830719,1
2221,1,0.51178133,0.48821867,1
2222,1,0.5050011,0.4949989,1
2223,1,0.50620073,0.49379927,1
2224,1,0.506503,0.493497,1
2225,1,0.49571803,0.50428197,0
2226,1,0.49273354,0.50726646,0
2227,1,0.4927471,0.5072529,0
2228,1,0.48767787,0.51232213,0
2229,1,0.48320878,0.51679122,0
2230,1,0.47629008,0.52370992,0
2231,0,0.4240988,-0.4240988,1
2232,0,0.42381614,-0.42381614,1
2233,0,0.42414972,-0.42414972,1
2234,0,0.42698687,-0.42698687,1
